Record Length,2000,Points,-80.000005662E-3,80.000005662E-3,,Record Length,2000,Points,-80.000005662E-3,-6.80000019,
Sample Interval,79.999997979E-6,s,-79.920008779E-3,160.00001132E-3,,Sample Interval,79.999997979E-6,s,-79.920008779E-3,-6.80000019,
Trigger Point,1.0000001E3,Samples,-79.840004444E-3,320.00002265E-3,,Trigger Point,1.0000001E3,Samples,-79.840004444E-3,-6.40000010,
,,,-79.760007560E-3,400.00003576E-3,,,,,-79.760007560E-3,-6.40000010,
,,,-79.680003226E-3,480.000019073E-3,,,,,-79.680003226E-3,-6.00000000,
,,,-79.600006342E-3,720.000028610E-3,,,,,-79.600006342E-3,-6.00000000,
Source,CH1,,-79.520002007E-3,800.000071526E-3,,Source,CH2,,-79.520002007E-3,-5.59999990,
Vertical Units,V,,-79.440005124E-3,880.000054836E-3,,Vertical Units,V,,-79.440005124E-3,-5.59999990,
Vertical Scale,2.0000001,,-79.360008240E-3,960.000038147E-3,,Vertical Scale,10.0000001,,-79.360008240E-3,-5.20000029,
Vertical Offset,0,,-79.280003905E-3,1.0400001,,Vertical Offset,0,,-79.280003905E-3,-4.80000019,
Horizontal Units,s,,-79.200007021E-3,1.2000000,,Horizontal Units,s,,-79.200007021E-3,-4.80000019,
Horizontal Scale,15.9999996E-3,,-79.120002687E-3,1.2800001,,Horizontal Scale,15.9999996E-3,,-79.120002687E-3,-4.40000010,
Pt Fmt,Y,,-79.040005803E-3,1.3600001,,Pt Fmt,Y,,-79.040005803E-3,-4.00000000,
Yzero,0.0,,-78.960008919E-3,1.4400001,,Yzero,0.0,,-78.960008919E-3,-3.60000014,
,,,-78.880004585E-3,1.6000001,,,,,-78.880004585E-3,-3.20000005,
,,,-78.800007701E-3,1.6000001,,,,,-78.800007701E-3,-3.20000005,
Note,TBS1052C - 12:31:12   14-Jan-24,,-78.720003366E-3,1.7600001,,Note,TBS1052C - 12:31:12   14-Jan-24,,-78.720003366E-3,-2.79999995,
,,,-78.640006483E-3,1.8400002,,,,,-78.640006483E-3,-2.4000001,
,,,-78.560002148E-3,1.9200001,,,,,-78.560002148E-3,-2.0000000,
,,,-78.480005264E-3,2.0000002,,,,,-78.480005264E-3,-1.6000000,
,,,-78.400008380E-3,2.0000002,,,,,-78.400008380E-3,-1.2000000,
,,,-78.320004046E-3,2.1600001,,,,,-78.320004046E-3,-800.000011921E-3,
,,,-78.240007162E-3,2.1600001,,,,,-78.240007162E-3,-400.00000596E-3,
,,,-78.160002828E-3,2.2400002,,,,,-78.160002828E-3,0.0,
,,,-78.080005944E-3,2.3200002,,,,,-78.080005944E-3,400.00000596E-3,
,,,-78.000009060E-3,2.4000001,,,,,-78.000009060E-3,800.000011921E-3,
,,,-77.920004725E-3,2.4800003,,,,,-77.920004725E-3,1.2000000,
,,,-77.840007842E-3,2.4800003,,,,,-77.840007842E-3,1.6000000,
,,,-77.760003507E-3,2.5600002,,,,,-77.760003507E-3,2.0000000,
,,,-77.680006623E-3,2.6400001,,,,,-77.680006623E-3,2.79999995,
,,,-77.600002289E-3,2.72000027,,,,,-77.600002289E-3,3.20000005,
,,,-77.520005405E-3,2.72000027,,,,,-77.520005405E-3,3.20000005,
,,,-77.440008521E-3,2.80000019,,,,,-77.440008521E-3,4.00000000,
,,,-77.360004187E-3,2.88000011,,,,,-77.360004187E-3,4.00000000,
,,,-77.280007303E-3,2.96000028,,,,,-77.280007303E-3,4.80000019,
,,,-77.200002968E-3,2.96000028,,,,,-77.200002968E-3,5.20000029,
,,,-77.120006084E-3,3.04000020,,,,,-77.120006084E-3,5.59999990,
,,,-77.040009201E-3,3.12000012,,,,,-77.040009201E-3,6.00000000,
